station_id,timestamp,session_id,voltage,current,power_kw,temperature_c,duration_sec,energy_kwh,error_code,message
STATION_8,2024-10-30 16:42:05,fffea00b70a5,226.06,25.96,5.841,35.15,24,0.0389,0,OK
STATION_8,2024-10-30 16:42:09,fffea00b70a5,227.41,28.37,6.411,38.59,41,0.073,0,OK
STATION_8,2024-10-30 16:42:13,fffea00b70a5,228.15,29.42,6.613,33.24,35,0.0643,0,OK
STATION_8,2024-10-30 16:42:27,fffea00b70a5,227.13,28.84,6.566,36.59,1,0.0018,0,OK
STATION_8,2024-10-30 16:42:33,fffea00b70a5,227.95,24.85,5.616,33.61,27,0.0421,0,OK
STATION_8,2024-10-30 16:44:29,fffea00b70a5,227.65,32.24,7.275,38.46,56,0.1132,0,OK
STATION_8,2024-10-30 16:44:29,fffea00b70a5,222.3,28.63,6.472,37.41,52,0.0935,0,OK
STATION_8,2024-10-30 16:44:39,fffea00b70a5,229.35,25.86,5.933,33.65,50,0.0824,0,OK
STATION_8,2024-10-30 16:44:39,fffea00b70a5,226.57,26.65,6.022,35.27,16,0.0268,0,OK
STATION_8,2024-10-30 16:44:57,fffea00b70a5,319.23,28,6.261,36.98,44,0.0765,0,OK
STATION_8,2024-10-30 16:45:25,fffea00b70a5,224.15,28.77,6.485,35.1,50,0.0901,0,OK
STATION_8,2024-10-30 16:45:33,fffea00b70a5,218.26,27.2,5.833,38.04,28,0.0454,0,OK
STATION_8,2024-10-30 16:45:42,fffea00b70a5,234.72,29.28,6.856,38.04,59,0.1124,0,OK
STATION_8,2024-10-30 16:46:09,fffea00b70a5,221.02,24.51,5.352,36.12,57,0.0847,0,OK
STATION_8,2024-10-30 16:46:18,fffea00b70a5,227.73,27.62,6.277,35.26,56,0.0976,0,OK
STATION_8,2024-10-30 16:46:49,fffea00b70a5,228.29,26.22,6.018,37.32,9,0.015,0,OK
STATION_11,2024-10-30 17:54:19,644a41cb63ff,232.37,29.95,6.987,45.99,33,0.064,0,OK
STATION_11,2024-10-30 17:54:21,644a41cb63ff,229.47,31.05,7.126,48.2,42,0.0831,0,OK
STATION_11,2024-10-30 17:54:28,644a41cb63ff,231.91,32.37,7.498,46.96,20,0.0417,0,OK
STATION_11,2024-10-30 17:54:31,644a41cb63ff,226.47,27.79,6.249,48.2,60,0.1042,0,OK
STATION_11,2024-10-30 17:54:33,644a41cb63ff,230.1,28.81,6.614,47.76,8,0.0147,0,OK
STATION_11,2024-10-30 17:54:33,644a41cb63ff,228.97,28.28,6.481,48.61,18,0.0324,0,OK
STATION_11,2024-10-30 17:54:35,644a41cb63ff,227.73,30.18,6.789,45.31,9,0.017,0,OK
STATION_11,2024-10-30 17:54:38,644a41cb63ff,228,26.1,5.93,49.33,38,0.0626,0,OK
STATION_11,2024-10-30 17:54:39,644a41cb63ff,225.93,25.9,5.809,47.04,38,0.0613,0,OK
STATION_11,2024-10-30 17:54:41,644a41cb63ff,124.45,28.82,6.672,48.26,35,0.0649,0,OK
STATION_11,2024-10-30 17:54:43,644a41cb63ff,228.33,27.15,6.19,48.97,7,0.012,0,OK
STATION_11,2024-10-30 17:54:59,644a41cb63ff,225.71,28.95,6.592,47.25,46,0.0842,0,OK
STATION_11,2024-10-30 17:54:59,644a41cb63ff,228.38,28.01,6.381,46.71,2,0.0035,0,OK
STATION_11,2024-10-30 17:54:59,644a41cb63ff,223.97,30.2,6.701,50.1,59,0.1098,0,OK
STATION_11,2024-10-30 17:54:59,644a41cb63ff,233.01,26.44,6.137,49.13,51,0.0869,0,OK
STATION_11,2024-10-30 17:55:01,644a41cb63ff,227.36,28.28,6.409,49.76,52,0.0926,0,OK
STATION_11,2024-10-30 17:55:01,644a41cb63ff,224.24,26.82,6.015,49.12,46,0.0769,0,OK
STATION_11,2024-10-30 17:55:03,644a41cb63ff,233.12,28.73,6.691,45.98,31,0.0576,0,OK
STATION_11,2024-10-30 17:55:11,644a41cb63ff,231.23,29.34,6.812,49.27,1,0.0019,0,OK
STATION_11,2024-10-30 17:55:14,644a41cb63ff,231.85,25.23,5.817,50.33,51,0.0824,0,OK
STATION_11,2024-10-30 17:55:23,644a41cb63ff,235.45,29.21,6.892,49.33,12,0.023,0,OK
STATION_11,2024-10-30 17:55:24,644a41cb63ff,225.31,29.05,6.526,49.19,36,0.0653,0,OK
STATION_11,2024-10-30 17:55:33,644a41cb63ff,228.34,28.39,6.425,47.03,42,0.075,0,OK
STATION_11,2024-10-30 17:55:39,644a41cb63ff,228.43,27.93,6.458,48.51,41,0.0735,0,OK
STATION_11,2024-10-30 17:55:43,644a41cb63ff,227.47,26.45,5.987,48.41,10,0.0166,0,OK
STATION_11,2024-10-30 17:55:51,644a41cb63ff,223.54,31.43,6.952,47.39,14,0.027,0,OK
STATION_11,2024-10-30 17:55:55,644a41cb63ff,228.15,31.19,7.2,48.68,12,0.024,0,OK
STATION_11,2024-10-30 17:56:23,644a41cb63ff,231.29,29.73,6.816,45.55,45,0.0852,0,OK
STATION_11,2024-10-30 17:56:25,644a41cb63ff,229.68,28.59,6.567,47.21,14,0.0255,0,OK (ref=7aa78d)
STATION_11,2024-10-30 17:56:27,644a41cb63ff,231.48,28.21,6.478,48.27,19,0.0342,0,OK
STATION_11,2024-10-30 17:56:35,644a41cb63ff,233.68,29.34,6.901,49.88,48,0.092,0,OK
STATION_11,2024-10-30 17:56:49,644a41cb63ff,228.34,25.72,5.876,48.26,35,0.0571,0,OK
STATION_11,2024-10-30 17:56:49,644a41cb63ff,226.16,31.34,7.055,47.93,18,0.0353,0,OK
STATION_11,2024-10-30 17:57:11,644a41cb63ff,229.2,29.89,6.786,48.31,2,0.0038,0,OK
STATION_11,2024-10-30 17:57:15,644a41cb63ff,230.33,31.23,7.171,46.73,38,0.0757,0,OK
STATION_11,2024-10-30 17:57:19,644a41cb63ff,235.08,29.17,6.928,49.79,13,0.025,0,OK
STATION_11,2024-10-30 17:57:28,644a41cb63ff,233.16,33.91,7.926,47.57,11,0.0242,0,OK
STATION_11,2024-10-30 17:57:29,644a41cb63ff,226.65,33.93,7.662,49.57,51,0.1085,0,OK
STATION_11,2024-10-30 17:57:37,644a41cb63ff,229.39,34.54,7.911,46.58,48,0.1055,0,OK
STATION_11,2024-10-30 17:57:49,644a41cb63ff,234.29,30.08,7.054,50.67,13,0.0255,0,OK
STATION_11,2024-10-30 17:57:55,644a41cb63ff,225.31,26.73,6.022,46.14,42,0.0703,0,OK
STATION_11,2024-10-30 17:58:03,644a41cb63ff,231.12,27.51,6.358,49.65,21,0.0371,0,OK
STATION_11,2024-10-30 17:58:11,644a41cb63ff,224.22,31.55,7.031,48.77,9,0.0176,0,OK
STATION_11,2024-10-30 17:58:29,644a41cb63ff,224.88,29.98,6.705,49.78,20,0.0373,0,OK
STATION_11,2024-10-30 17:58:29,644a41cb63ff,231.5,30.78,7.066,46.27,23,0.0451,0,OK
STATION_11,2024-10-30 17:58:31,644a41cb63ff,227.77,29.88,6.833,48.4,14,0.0266,0,OK
STATION_11,2024-10-30 17:58:52,644a41cb63ff,225.46,30.33,6.8,47.19,14,0.0264,0,OK
STATION_11,2024-10-30 17:59:01,644a41cb63ff,231.24,30.75,7.105,49.52,17,0.0336,0,OK
STATION_11,2024-10-30 17:59:06,644a41cb63ff,227.8,27.91,6.4,48.73,15,0.0267,0,OK
STATION_11,2024-10-30 17:59:31,644a41cb63ff,230.34,28.64,6.597,48.42,26,0.0476,0,OK
STATION_11,2024-10-30 17:59:55,644a41cb63ff,223.84,30.76,6.847,46.17,29,0.0552,0,OK
STATION_11,2024-10-30 17:59:59,644a41cb63ff,232.26,30.28,6.966,46.57,5,0.0097,0,OK
STATION_11,2024-10-30 18:01:13,644a41cb63ff,223.1,29.43,6.484,45.94,53,0.0955,0,OK
STATION_11,2024-10-30 18:01:40,644a41cb63ff,225.91,30.14,6.889,49.1,19,0.0364,0,OK
STATION_11,2024-10-30 18:01:55,644a41cb63ff,229.33,28.49,6.518,46.9,3,0.0054,0,OK
STATION_11,2024-10-30 18:01:58,644a41cb63ff,227.83,26.45,6.044,51.63,57,0.0957,0,OK
STATION_11,2024-10-30 18:03:09,644a41cb63ff,232.75,32.18,7.52,51.82,13,0.0272,0,OK
STATION_11,2024-10-30 18:03:19,644a41cb63ff,228.15,31.59,7.186,50.22,16,0.0319,0,OK
STATION_2,2024-10-30 18:22:41,67ec316a21b3,235.84,34.76,8.205,45.78,35,0.0798,0,OK
STATION_2,2024-10-30 18:22:43,67ec316a21b3,234.02,34.48,8.05,49.68,40,0.0894,0,OK
STATION_2,2024-10-30 18:22:45,67ec316a21b3,231.07,36.05,8.233,47.89,5,0.0114,0,OK
STATION_2,2024-10-30 18:22:52,67ec316a21b3,234.75,35.55,8.39,46.11,55,0.1282,0,OK
STATION_2,2024-10-30 18:22:53,67ec316a21b3,237.16,35.19,8.353,48.4,42,0.0974,0,OK
STATION_2,2024-10-30 18:22:53,67ec316a21b3,233.69,32.68,7.592,47.89,12,0.0253,0,OK
STATION_2,2024-10-30 18:22:58,67ec316a21b3,234.06,36.15,8.443,48.68,3,0.007,202,Repeated handshake failures across multiple modules
STATION_2,2024-10-30 18:23:00,67ec316a21b3,233.44,35.83,8.417,49.37,45,0.1052,0,OK
STATION_2,2024-10-30 18:23:09,67ec316a21b3,232.73,36.18,8.492,51.02,35,0.0826,0,OK
STATION_2,2024-10-30 18:23:14,67ec316a21b3,233.93,37.46,8.854,48.72,40,0.0984,0,OK
STATION_2,2024-10-30 18:23:17,67ec316a21b3,233.34,34.89,8.148,43.58,30,0.0679,0,OK
STATION_2,2024-10-30 18:23:21,67ec316a21b3,236.87,30.44,7.109,49.34,48,0.0948,0,OK
STATION_2,2024-10-30 18:23:21,67ec316a21b3,236.09,33.29,7.885,51.9,38,0.0832,0,OK
STATION_2,2024-10-30 18:23:23,67ec316a21b3,234.82,34.41,8.238,49.56,30,0.0686,0,OK
STATION_2,2024-10-30 18:23:25,67ec316a21b3,235.29,31.88,7.605,50.44,24,0.0507,0,OK
STATION_2,2024-10-30 18:23:26,67ec316a21b3,231.19,32.5,7.521,49.73,58,0.1212,0,OK
STATION_2,2024-10-30 18:23:27,67ec316a21b3,233.95,36.78,8.638,51.59,29,0.0696,0,OK
STATION_2,2024-10-30 18:23:29,67ec316a21b3,230.76,36.7,8.422,46.11,14,0.1123,0,OK
STATION_2,2024-10-30 18:23:41,67ec316a21b3,232.23,31.33,7.21,49.41,1,0.002,0,OK
STATION_2,2024-10-30 18:23:45,67ec316a21b3,235.51,33.75,7.893,50.89,3,0.0066,0,OK
STATION_2,2024-10-30 18:23:53,67ec316a21b3,233.15,32.32,7.658,47.57,7,0.0149,0,OK
STATION_2,2024-10-30 18:24:05,67ec316a21b3,229.51,35.35,8.096,44.37,21,0.0472,0,OK
STATION_2,2024-10-30 18:24:08,67ec316a21b3,232.2,33.13,7.673,49.3,24,0.0512,0,OK
STATION_2,2024-10-30 18:24:11,67ec316a21b3,232.41,31.52,7.398,49.97,48,0.0986,404,Severe voltage instability detected
STATION_2,2024-10-30 18:24:23,67ec316a21b3,234.42,31.38,7.542,50.44,5,0.0105,0,OK
STATION_2,2024-10-30 18:24:25,67ec316a21b3,236.25,31.51,7.277,47.13,1,0.002,0,OK
STATION_2,2024-10-30 18:24:26,67ec316a21b3,232.2,32.16,7.581,47.95,36,0.0758,0,OK
STATION_2,2024-10-30 18:24:29,67ec316a21b3,229.56,33.33,7.803,49.51,28,0.0607,0,OK
STATION_2,2024-10-30 18:24:29,67ec316a21b3,234.49,34.08,8.063,49.58,6,0.0134,0,OK
STATION_2,2024-10-30 18:24:31,67ec316a21b3,231.56,36.44,8.505,52.28,32,0.0756,0,OK
STATION_2,2024-10-30 18:24:31,67ec316a21b3,235.62,31.96,7.456,50.62,41,0.0849,0,OK
STATION_2,2024-10-30 18:24:33,67ec316a21b3,233.75,35.94,8.438,47.43,39,0.0914,0,OK
STATION_2,2024-10-30 18:24:43,67ec316a21b3,229.5,33.12,7.613,49.01,34,0.0719,0,OK
STATION_2,2024-10-30 18:24:45,67ec316a21b3,237.59,36.32,8.643,46.83,36,0.0864,0,OK
STATION_2,2024-10-30 18:24:51,67ec316a21b3,239.33,31.02,7.457,47.58,39,0.0808,0,OK
STATION_2,2024-10-30 18:24:51,67ec316a21b3,232.52,38.33,8.877,45.74,34,0.0838,0,OK
STATION_2,2024-10-30 18:24:56,67ec316a21b3,242.68,33.16,8.011,44.1,42,0.0935,0,OK
STATION_2,2024-10-30 18:24:56,67ec316a21b3,235.97,34.67,8.204,47.65,42,0.0957,0,OK
STATION_2,2024-10-30 18:25:05,67ec316a21b3,233.14,31.99,7.46,49.82,7,0.0145,0,OK
STATION_2,2024-10-30 18:25:05,67ec316a21b3,235.7,34.1,8.142,47.7,53,0.1199,0,OK
STATION_2,2024-10-30 18:25:05,67ec316a21b3,227.23,31.94,7.285,50.57,47,0.0951,0,OK
STATION_2,2024-10-30 18:25:08,67ec316a21b3,236.51,31.41,7.555,50.17,39,0.0818,0,OK
STATION_2,2024-10-30 18:25:17,67ec316a21b3,235.68,30.72,7.11,44.32,5,0.0099,0,OK
STATION_2,2024-10-30 18:25:29,67ec316a21b3,231.32,32.15,7.482,51.57,8,0.0166,0,OK
STATION_2,2024-10-30 18:25:29,67ec316a21b3,228.41,35.49,8.241,46.97,2,0.0046,0,OK
STATION_2,2024-10-30 18:25:35,67ec316a21b3,235.96,34.28,8.056,51.76,39,0.0873,0,OK
STATION_2,2024-10-30 18:26:01,67ec316a21b3,234.44,33.46,7.937,48.93,54,0.1191,0,OK
STATION_2,2024-10-30 18:26:11,67ec316a21b3,230.83,36.59,8.475,45.47,19,0.0447,0,OK
STATION_2,2024-10-30 18:26:25,67ec316a21b3,239.85,32.8,7.872,48.35,9,0.0197,0,OK
STATION_2,2024-10-30 18:26:26,67ec316a21b3,238.51,33.77,8.038,50.31,36,0.0804,0,OK
STATION_2,2024-10-30 18:26:51,67ec316a21b3,234.51,28.94,6.762,48.04,13,0.0244,0,OK
STATION_2,2024-10-30 18:27:07,67ec316a21b3,232.01,32.18,7.482,50.16,11,0.0229,0,OK
STATION_2,2024-10-30 18:27:21,67ec316a21b3,233.26,34.27,8.007,50.18,34,0.0756,0,OK
STATION_2,2024-10-30 18:27:28,67ec316a21b3,232.78,34.69,8.048,47.72,42,0.0939,0,OK
STATION_2,2024-10-30 18:27:41,67ec316a21b3,236.43,32.79,7.719,47.14,33,0.0708,0,OK
STATION_2,2024-10-30 18:27:56,67ec316a21b3,229.13,34.1,7.779,48.96,47,0.1016,0,OK
STATION_2,2024-10-30 18:28:14,67ec316a21b3,233.67,32.92,7.65,55.1,1,0.0021,0,OK
STATION_2,2024-10-30 18:28:38,67ec316a21b3,233.76,32.55,7.697,47.93,38,0.0812,0,OK
STATION_2,2024-10-30 18:29:08,67ec316a21b3,241.57,34.63,8.313,48.77,20,0.0462,0,OK
STATION_2,2024-10-30 18:29:23,67ec316a21b3,234.67,35.46,8.369,47.44,54,0.6553,0,OK
STATION_2,2024-10-30 18:29:35,67ec316a21b3,238.06,35.19,8.429,51.22,1,0.0023,0,OK
STATION_2,2024-10-30 18:29:37,67ec316a21b3,233,35.2,8.141,47.63,53,0.1199,0,OK
STATION_2,2024-10-30 18:29:44,67ec316a21b3,238.04,31.49,7.53,49.67,44,0.092,0,OK
STATION_2,2024-10-30 18:30:17,67ec316a21b3,238.41,34.04,8.067,51.33,28,0.0627,0,OK
STATION_2,2024-10-30 18:30:33,67ec316a21b3,228.23,36.11,8.19,47.04,47,0.1069,0,OK
STATION_2,2024-10-30 18:31:31,67ec316a21b3,227.76,34.39,7.874,51.71,11,0.0241,0,OK
STATION_2,2024-10-30 18:33:01,67ec316a21b3,236.41,31.06,7.322,48.92,2,0.0041,0,OK
STATION_2,2024-10-30 18:33:41,67ec316a21b3,234.87,35.17,8.293,54.31,25,0.0576,0,OK
STATION_15,2024-10-30 21:25:15,a17df9f1c263,226.52,28.51,6.482,43.54,51,0.0918,0,OK
STATION_15,2024-10-30 21:25:21,a17df9f1c263,227.67,28.92,6.534,40.26,29,0.0526,0,OK
STATION_15,2024-10-30 21:25:22,a17df9f1c263,226.97,28.08,6.356,44.43,27,0.0477,0,OK
STATION_15,2024-10-30 21:25:23,a17df9f1c263,228.6,33.12,7.583,46.07,10,0.0211,0,OK
STATION_15,2024-10-30 21:25:23,a17df9f1c263,231.64,29.25,6.777,43.94,34,0.064,0,OK
STATION_15,2024-10-30 21:25:32,a17df9f1c263,224.71,25.17,5.712,39.59,29,0.046,0,OK
STATION_15,2024-10-30 21:25:33,a17df9f1c263,229.36,28.27,6.504,39.61,32,0.0578,0,OK
STATION_15,2024-10-30 21:25:33,a17df9f1c263,224.29,26.52,5.882,40.64,14,0.0229,0,OK
STATION_15,2024-10-30 21:25:33,a17df9f1c263,219.01,29.69,6.503,42.15,55,0.0993,0,OK
STATION_15,2024-10-30 21:25:48,a17df9f1c263,223.74,24.49,5.372,41.73,27,0.0403,0,OK
STATION_15,2024-10-30 21:25:55,a17df9f1c263,221.16,29.68,6.425,42.76,20,0.0357,0,OK
STATION_15,2024-10-30 21:26:00,a17df9f1c263,234.52,29.76,6.992,43.69,26,0.0505,0,OK
STATION_15,2024-10-30 21:26:05,a17df9f1c263,229.6,33.97,7.724,38.72,25,0.0536,0,OK
STATION_15,2024-10-30 21:26:07,a17df9f1c263,231.3,29.88,6.823,38.73,54,0.1023,0,OK
STATION_15,2024-10-30 21:26:24,a17df9f1c263,224.78,29.94,6.618,42.16,2,0.0037,0,OK
STATION_15,2024-10-30 21:26:27,a17df9f1c263,221.07,28.04,6.034,42.25,35,0.0587,0,OK
STATION_15,2024-10-30 21:26:31,a17df9f1c263,226.67,27.47,6.223,37.16,18,0.0311,0,OK
STATION_15,2024-10-30 21:26:35,a17df9f1c263,221.11,29.23,6.442,41.33,45,0.0805,0,OK
STATION_15,2024-10-30 21:26:36,a17df9f1c263,231.55,25.63,5.996,43.6,24,0.04,0,OK
STATION_15,2024-10-30 21:26:39,a17df9f1c263,228.56,26.01,5.935,41.98,4,0.0066,0,OK
STATION_15,2024-10-30 21:26:53,a17df9f1c263,226.68,26.7,5.94,44.15,45,0.0743,0,OK
STATION_15,2024-10-30 21:27:39,a17df9f1c263,225.94,26.57,6.076,43.44,48,0.081,0,OK
STATION_7,2024-10-30 21:27:50,9fb5f6de323e,223.72,28.89,6.466,48.01,23,0.0413,0,OK
STATION_15,2024-10-30 21:27:55,a17df9f1c263,219.57,27.75,6.069,43.49,26,0.0438,0,OK
STATION_7,2024-10-30 21:27:56,9fb5f6de323e,233.67,33.86,7.837,45.82,18,0.0392,0,OK
STATION_7,2024-10-30 21:27:58,9fb5f6de323e,234.74,29.52,6.901,46.95,32,0.0613,0,OK
STATION_7,2024-10-30 21:28:00,9fb5f6de323e,229.58,32.93,7.536,46.52,46,0.0963,0,OK
STATION_7,2024-10-30 21:28:05,9fb5f6de323e,228.46,32.53,7.456,46.18,30,0.0621,0,OK
STATION_7,2024-10-30 21:28:06,9fb5f6de323e,235.41,30.11,7.105,47.3,16,0.0316,0,OK
STATION_7,2024-10-30 21:28:11,9fb5f6de323e,234.64,33.06,7.73,46.58,11,0.0236,0,OK
STATION_7,2024-10-30 21:28:11,9fb5f6de323e,229.4,33.2,7.668,45.94,33,0.0703,0,OK
STATION_7,2024-10-30 21:28:14,9fb5f6de323e,227.57,31.94,7.3,48.48,39,0.0791,0,OK
STATION_7,2024-10-30 21:28:18,9fb5f6de323e,233.73,30.59,7.253,47.32,35,0.0705,0,OK
STATION_7,2024-10-30 21:28:20,9fb5f6de323e,230.29,30.27,7.051,47.16,14,0.0274,0,OK
STATION_7,2024-10-30 21:28:22,9fb5f6de323e,232.06,30.56,7.114,44.73,55,0.1087,0,OK
STATION_15,2024-10-30 21:28:24,a17df9f1c263,228.28,26.75,5.98,42.4,31,0.0515,0,OK
STATION_7,2024-10-30 21:28:25,9fb5f6de323e,228.05,32.14,7.334,46.78,9,0.0183,0,OK
STATION_7,2024-10-30 21:28:26,9fb5f6de323e,232,35.62,8.308,49.37,2,0.0046,0,OK
STATION_15,2024-10-30 21:28:33,a17df9f1c263,220.67,27.46,6.045,41.6,58,0.0974,0,OK
STATION_7,2024-10-30 21:28:34,9fb5f6de323e,226.61,31.34,7.177,47.13,21,0.0419,0,OK
STATION_7,2024-10-30 21:28:38,9fb5f6de323e,233.31,30.24,7.062,47.83,57,0.1118,0,OK
STATION_7,2024-10-30 21:28:40,9fb5f6de323e,236.71,34.31,8.13,46.18,8,0.0181,0,OK
STATION_7,2024-10-30 21:28:50,9fb5f6de323e,232.98,30.43,7.115,43.51,20,0.0395,0,OK
STATION_7,2024-10-30 21:28:55,9fb5f6de323e,229.26,31.53,-7.205,44.94,6,0.012,0,OK
STATION_7,2024-10-30 21:28:58,9fb5f6de323e,234.22,30.27,7.136,46.1,37,0.0733,0,OK
STATION_7,2024-10-30 21:28:59,9fb5f6de323e,230.58,30.69,7.115,49.93,32,0.0632,0,OK
STATION_7,2024-10-30 21:29:06,9fb5f6de323e,230.33,31.57,7.266,46.69,45,0.0908,0,OK
STATION_7,2024-10-30 21:29:20,9fb5f6de323e,226.34,33.53,7.575,47.41,49,0.1031,0,OK
STATION_7,2024-10-30 21:29:20,9fb5f6de323e,231.63,34.96,8.118,45.47,35,0.0789,0,OK
STATION_7,2024-10-30 21:29:20,9fb5f6de323e,228.62,31.5,7.168,51.31,42,0.0836,0,OK
STATION_7,2024-10-30 21:29:38,9fb5f6de323e,232.75,31.54,7.269,46.78,5,0.0101,0,OK
STATION_7,2024-10-30 21:29:46,9fb5f6de323e,233.34,31.44,7.366,46.28,4,0.0082,0,OK
STATION_7,2024-10-30 21:29:54,9fb5f6de323e,235.9,32.87,7.633,45.12,4,0.0085,0,OK
STATION_7,2024-10-30 21:30:10,9fb5f6de323e,236.53,34.41,8.173,43.89,39,0.0885,0,OK
STATION_7,2024-10-30 21:30:38,9fb5f6de323e,231.98,34.68,8.007,46.81,3,0.0067,0,OK
STATION_7,2024-10-30 21:30:46,9fb5f6de323e,225.55,33.78,7.629,47.51,45,0.0954,0,OK
STATION_7,2024-10-30 21:31:18,9fb5f6de323e,232.94,31.96,7.439,45.34,48,0.0992,0,OK
STATION_7,2024-10-30 21:32:06,9fb5f6de323e,232.57,32.67,7.518,46.04,60,0.1253,0,OK
STATION_7,2024-10-30 21:32:30,9fb5f6de323e,229.98,33.71,7.795,50.51,52,0.1126,0,OK
STATION_7,2024-10-30 21:32:56,9fb5f6de323e,227.38,33.84,7.713,45.15,26,0.0557,0,OK
STATION_7,2024-10-30 21:33:20,9fb5f6de323e,228.51,30.49,7.028,47.49,20,0.039,0,OK
STATION_15,2024-10-31 00:17:51,d8c998c8908f,224.66,26.03,5.724,43.31,56,0.089,0,OK
STATION_15,2024-10-31 00:17:52,d8c998c8908f,224.33,26.26,5.892,40.05,37,0.0606,0,OK
STATION_15,2024-10-31 00:17:55,d8c998c8908f,228.88,30.34,6.851,44.67,17,0.0324,0,OK
STATION_15,2024-10-31 00:17:57,d8c998c8908f,222.8,23.84,5.241,41.93,36,0.0524,0,OK
STATION_15,2024-10-31 00:18:06,d8c998c8908f,221.23,29.44,6.454,43.95,19,0.0341,0,OK
STATION_15,2024-10-31 00:18:07,d8c998c8908f,224.09,29.29,6.531,44.35,46,0.0834,0,OK
STATION_15,2024-10-31 00:18:11,d8c998c8908f,224.13,26.26,5.987,38.95,27,0.0449,0,OK
STATION_15,2024-10-31 00:18:13,d8c998c8908f,220.75,27.37,6.039,45.42,24,0.0403,0,OK
STATION_15,2024-10-31 00:18:15,d8c998c8908f,222.53,28.13,6.231,42.84,47,0.0813,0,OK
STATION_15,2024-10-31 00:18:15,d8c998c8908f,231.85,30.87,7.066,42.23,49,0.0962,0,OK
STATION_15,2024-10-31 00:18:18,d8c998c8908f,226.24,29.28,6.56,40.34,22,0.0401,0,OK
STATION_15,2024-10-31 00:18:21,d8c998c8908f,222.25,29.73,6.543,44.6,33,0.06,0,OK
STATION_15,2024-10-31 00:18:26,d8c998c8908f,222.99,22.53,4.947,39.23,49,0.0673,0,OK
STATION_15,2024-10-31 00:18:29,d8c998c8908f,223.39,27.26,6.042,43.25,42,0.0705,0,OK
STATION_15,2024-10-31 00:18:30,d8c998c8908f,228.82,28.25,6.509,41.23,33,0.0597,0,OK
STATION_15,2024-10-31 00:18:33,d8c998c8908f,221.94,27.74,6.234,40.79,53,0.0918,0,OK
STATION_15,2024-10-31 00:18:35,d8c998c8908f,226.14,31.91,7.212,40.25,49,0.0982,0,OK
STATION_15,2024-10-31 00:18:37,d8c998c8908f,221.42,31.2,6.842,35.97,41,0.0779,0,OK
STATION_15,2024-10-31 00:18:42,d8c998c8908f,223.49,30.69,6.853,43.99,24,0.0457,0,OK
STATION_15,2024-10-31 00:18:51,d8c998c8908f,229.73,26.89,6.25,40.6,34,0.059,0,OK
STATION_15,2024-10-31 00:18:54,d8c998c8908f,226.52,28.93,6.45,42.42,28,0.0502,0,OK
STATION_15,2024-10-31 00:19:03,d8c998c8908f,224.56,28.87,6.448,66.55,26,0.0466,0,OK
STATION_15,2024-10-31 00:19:11,d8c998c8908f,221.02,26.03,5.737,40.77,49,0.0781,0,OK
STATION_15,2024-10-31 00:19:15,d8c998c8908f,225.65,28.59,6.551,42.83,25,0.0455,0,OK
STATION_15,2024-10-31 00:19:15,d8c998c8908f,224.17,27.71,6.15,37.77,46,0.0786,0,OK
STATION_15,2024-10-31 00:19:25,d8c998c8908f,223.12,25.49,5.811,41.21,14,0.0226,0,OK
STATION_15,2024-10-31 00:19:27,d8c998c8908f,222.77,29.86,6.703,42.76,49,0.0912,0,OK
STATION_15,2024-10-31 00:19:35,d8c998c8908f,224.32,28.1,6.306,17.11,35,0.0613,0,OK
STATION_15,2024-10-31 00:19:45,d8c998c8908f,223.96,28.72,6.352,41.41,48,0.0847,0,OK
STATION_15,2024-10-31 00:19:51,d8c998c8908f,216.66,28.43,6.118,41.45,30,0.051,0,OK
STATION_15,2024-10-31 00:19:57,d8c998c8908f,223.92,29.43,6.642,46.87,39,0.072,0,OK
STATION_15,2024-10-31 00:20:15,d8c998c8908f,228.99,27.08,6.111,42.72,45,0.0764,0,OK
STATION_15,2024-10-31 00:20:15,d8c998c8908f,221.23,25.16,5.509,45.23,18,0.0275,0,OK
STATION_15,2024-10-31 00:20:18,d8c998c8908f,225.63,28.67,6.595,40.09,34,0.0623,0,OK
STATION_15,2024-10-31 00:20:21,d8c998c8908f,227.56,27.7,6.287,38.98,50,0.0873,0,OK
STATION_15,2024-10-31 00:20:24,d8c998c8908f,226.93,29.9,6.782,40.2,32,0.0603,0,OK
STATION_15,2024-10-31 00:20:27,d8c998c8908f,228.32,27.24,6.24,42.98,7,0.0121,0,OK
STATION_15,2024-10-31 00:20:35,d8c998c8908f,222.62,31.96,7,39.5,33,0.0642,0,OK
STATION_15,2024-10-31 00:20:39,d8c998c8908f,224.06,26.85,6.046,43.85,6,0.0101,0,OK
STATION_15,2024-10-31 00:20:51,d8c998c8908f,331.77,25.83,5.878,39.33,7,0.0114,0,OK
STATION_15,2024-10-31 00:20:55,d8c998c8908f,222.64,30.45,6.795,40.51,17,0.0321,0,OK
STATION_15,2024-10-31 00:21:19,d8c998c8908f,140.14,25.91,5.873,41.35,56,0.0914,0,OK
STATION_15,2024-10-31 00:21:31,d8c998c8908f,226.94,26.59,6.023,43.18,24,0.0402,0,OK
STATION_15,2024-10-31 00:21:33,d8c998c8908f,222.67,25.87,5.72,44.53,14,0.0222,0,OK
STATION_15,2024-10-31 00:21:42,d8c998c8908f,223.04,24.63,5.459,42.8,26,0.0394,0,OK
